centre,intensity,sigma,log_likelihood,log_prior,log_posterior,weight
45.756881799009356,17.26633837832702,19.189529505579817,-2052.935697562376,0.057916159065619595,-2052.87778140331,0.0
42.14419314791038,35.840155642453475,12.991052694050765,-2046.438904127671,0.027901664545660548,-2046.4110024631254,0.0
49.92607946195973,45.998784226309304,15.527484900646893,-2037.0100255041657,0.02173970501220429,-2036.9882857991536,0.0
52.468624083836715,9.456909175332834,4.9599917344783915,-2032.836616574812,0.10574279412647582,-2032.7308737806857,0.0
50.55830491558473,19.845402173914344,21.814370515933803,-2009.2572904932908,0.0503895053996156,-2009.2069009878912,0.0
46.557194283892485,11.643719776650343,11.89868527541465,-1998.5134208897805,0.0858832073583,-1998.427537682422,0.0
51.03138430552415,41.6765661787514,11.181025899034918,-1984.1788760385602,0.02399429923547409,-1984.1548817393248,0.0
47.85524922711113,42.177174189819304,23.43808439466856,-1969.3184405879117,0.023709506841294723,-1969.2947310810705,0.0
58.248052150155836,22.306278590474154,20.020792134169938,-1965.9935357351783,0.044830427269345045,-1965.948705307909,0.0
46.74144791625024,12.245396243442848,12.560067424434038,-1946.926234863456,0.08166334352271197,-1946.8445715199334,0.0
39.579397608802445,24.22052325733083,17.48825902579088,-1943.8020611874292,0.041287299591982594,-1943.7607738878373,0.0
54.92555437439203,42.21004382068377,16.91148803940841,-1894.7638507523332,0.02369104387212173,-1894.740159708461,0.0
39.94967879067954,25.450673567685588,12.83261533446019,-1889.099412792427,0.039291690938572564,-1889.0601211014884,0.0
51.14749783607911,42.0256778073965,22.534826027864355,-1860.8650409671332,0.0237949761234785,-1860.8412459910096,0.0
59.72223188007134,28.09218586515314,15.714992282709698,-1826.8947658252125,0.03559708756022602,-1826.8591687376522,0.0
50.684324015715596,10.054091026694607,8.077989346256347,-1810.5769703277201,0.09946199983120314,-1810.477508327889,0.0
50.73980198557268,15.4458949429767,16.18129545523802,-1808.9760434899451,0.06474212104198619,-1808.9113013689032,0.0
57.71503939938353,33.512152192188765,21.199230889531183,-1803.467579809828,0.02983992177718406,-1803.4377398880508,0.0
46.71027029111837,31.21523171131482,24.78129412345584,-1802.649009626239,0.03203564238280257,-1802.616973983856,0.0
47.06827621741913,42.45442894130709,13.304833704206995,-1799.9821443337723,0.02355466849836779,-1799.958589665274,0.0
40.325634262186625,26.104397379143112,17.81225896565427,-1794.6436811759863,0.03830772208512961,-1794.6053734539012,0.0
57.36067798388322,35.4893717812607,14.263555765878866,-1780.3470603458509,0.028177450031054808,-1780.3188828958198,0.0
46.87502965905363,10.501110963130062,7.697946409692576,-1779.8628456064866,0.09522801954108011,-1779.7676175869456,0.0
48.74867957080804,35.40598406073022,24.810964395683765,-1774.5990127343237,0.028243813200750107,-1774.5707689211229,0.0
55.73203429750543,15.376906350110762,13.61792392983803,-1760.5731008303317,0.06503258699971187,-1760.508068243332,0.0
40.72504048611235,20.63095299822661,11.57366192474028,-1745.5292644740737,0.04847085833048806,-1745.480793615743,0.0
42.86972407433391,37.55198910497656,18.225128437779603,-1741.2641832828533,0.026629747819869157,-1741.2375535350334,0.0
48.50363670895679,10.580883540125853,8.573204004948755,-1735.2747238720729,0.09451006583785777,-1735.180213806235,0.0
56.74844096734354,30.07173042716892,10.219855484120524,-1714.7653481296447,0.033253822969114194,-1714.7320943066757,0.0
45.84833823670312,18.190348314315337,17.429792153005515,-1706.8399238585655,0.054974208449489984,-1706.784949650116,0.0
44.87286357467017,31.61072677673427,22.96395034956565,-1693.2047681590134,0.03163483101995641,-1693.1731333279934,0.0
42.758200659979636,15.878692562952065,11.712856331828105,-1667.2164907748713,0.06297747727247932,-1667.153513297599,0.0
42.028673660935986,26.81921479082205,19.117359486644364,-1630.2501156203252,0.03728669939815746,-1630.212828920927,0.0
46.6314555929508,42.00095824613001,15.25966791354129,-1608.0980913165226,0.023808980598487666,-1608.0742823359242,0.0
44.428360723458084,26.785797729501393,21.05400746011581,-1603.2920378670785,0.037333217031599475,-1603.254704650047,0.0
56.898838198665814,22.572390563714023,8.47038606430536,-1600.8582932110673,0.044301909324905006,-1600.8139913017424,0.0
58.632421737185794,26.55756848498883,13.199292801979487,-1598.5912744401728,0.03765404956275388,-1598.5536203906101,0.0
43.098148142762774,16.05226169070159,11.809257394337875,-1594.7922395847738,0.062296517417184796,-1594.7299430673565,0.0
54.01461167227206,34.46770224180824,22.12882591069993,-1576.5415620310512,0.029012667945907674,-1576.5125493631053,0.0
54.61193168817399,13.692235886660294,6.14690373967266,-1572.4889082974269,0.07303409087293429,-1572.415874206554,0.0
49.15532734111298,23.190520115829692,20.64560906953565,-1566.8956130361507,0.043121068221208494,-1566.8524919679296,0.0
41.67479209739263,19.505043945172808,12.20289336737695,-1556.394122026844,0.051268789899213955,-1556.3428532369446,0.0
47.153285627661745,39.30265698097582,20.628876760096908,-1554.9608823170456,0.025443572440510653,-1554.935438744605,0.0
49.229063994462244,40.50690301128782,20.452387139610433,-1550.560463315284,0.02468715023020486,-1550.535776165054,0.0
50.42716243513408,31.630577806845253,22.9081178074539,-1531.9980333303001,0.03161497732057198,-1531.9664183529796,0.0
54.85407328557114,13.34798647670523,7.961419828730615,-1524.5761192335885,0.07491766655181961,-1524.5012015670368,0.0
45.55260071583766,33.327772648318266,9.43640276565758,-1511.39475151342,0.030005005451525738,-1511.3647465079684,0.0
53.945640002663474,27.171116260618827,20.94436278830315,-1488.7705240412524,0.036803787905076844,-1488.7337202533474,0.0
45.03613159238281,14.574338466536524,6.148967038351044,-1482.2004209099773,0.06861374890503981,-1482.1318071610722,0.0
50.47483388757878,15.78555564553654,14.215544498462949,-1451.0736810569,0.06334905292248968,-1451.0103320039777,0.0
47.53320161144399,13.80341523883012,11.567005126107516,-1448.335752003506,0.07244583914181756,-1448.2633061643642,0.0
54.689218735181974,21.59932150505707,17.612805751069427,-1440.6131168870313,0.04629775059211323,-1440.566819136439,0.0
44.40082560435524,26.068273414088534,19.39355047031188,-1439.0594191226808,0.03836080679818068,-1439.0210583158826,0.0
48.046037027545516,17.692009478912894,15.63296954551478,-1412.586449682078,0.05652269185091156,-1412.529926990227,0.0
55.63104036010959,15.790266639364955,10.123594681794291,-1379.0025592765096,0.06333015286182764,-1378.9392291236477,0.0
53.525532109751275,13.654769109706482,9.785689484714693,-1376.3996118455998,0.0732344862052007,-1376.3263773593947,0.0
54.868010948443114,17.098309741179737,13.170329600124486,-1370.5630932376057,0.05848531317640072,-1370.5046079244294,0.0
52.70499049978128,27.3389782977834,20.470577889641625,-1363.6762346517667,0.03657781169097597,-1363.6396568400758,0.0
48.86224617947794,12.654447221313442,9.447030587680366,-1338.581299494341,0.0790236019409631,-1338.5022758924001,0.0
49.66960241474504,39.26894804601452,19.116965252846203,-1327.739112511216,0.025465413507594375,-1327.7136470977084,0.0
43.27755240155465,19.17674955989474,13.027065419484462,-1321.2412784544213,0.052146480657564,-1321.1891319737638,0.0
49.266665666544455,13.812152345839554,11.048476103457613,-1311.5916225274852,0.07240001231967416,-1311.5192225151657,0.0
45.55755308680688,25.2264225473829,18.768476866605425,-1310.406765429249,0.03964097557319892,-1310.3671244536758,0.0
48.91311622263751,26.863930793868228,6.5790979434221795,-1304.749726237793,0.03722463431257249,-1304.7125016034804,0.0
51.15249719402611,26.819004923637795,20.01056519314798,-1274.9525315832611,0.03728699117835717,-1274.9152445920827,0.0
53.48378759991387,13.751999336482605,8.84039098268362,-1273.6980266856403,0.07271669926183791,-1273.6253099863784,0.0
46.44630771148517,21.83295680542226,17.197947159016884,-1264.975737139098,0.045802316603843964,-1264.9299348224943,0.0
45.38734149966203,26.515812873176984,18.72296313536127,-1259.9132672806688,0.037713345043688465,-1259.8755539356252,0.0
51.6976760911634,24.81969152731207,6.332278430116267,-1256.1743724222154,0.04029058938543135,-1256.13408183283,0.0
53.7825587685487,34.179827221529465,19.268482014099067,-1253.4995925743917,0.02925702325873994,-1253.470335551133,0.0
44.51508727954068,24.972028459359723,17.497606658033472,-1247.2915403070772,0.04004480459516663,-1247.251495502482,0.0
48.27444085425979,22.00598299472558,17.597892693211485,-1233.291035965615,0.04544218725606037,-1233.245593778359,0.0
54.92782533322479,20.206416621458636,14.777400712345917,-1223.4549685908041,0.049489230017064414,-1223.405479360787,0.0
47.05546668473519,39.47557595263909,14.508172150982123,-1222.9407112787833,0.025332119313464917,-1222.91537915947,0.0
43.577168749129626,18.998456911461545,8.525759951676273,-1222.6962570482308,0.05263585377803561,-1222.6436211944529,0.0
50.013595228381746,22.321078590343873,17.752205698797184,-1209.9500838234526,0.04480070243704985,-1209.9052831210156,0.0
45.203820404039355,20.03794711342836,14.80940909117941,-1190.055652797598,0.04990531187348297,-1190.0057474857244,0.0
45.010472124109036,19.52371506874066,14.128055531103712,-1172.7504662229608,0.0512197599933783,-1172.6992464629675,0.0
54.87633079291028,18.534485124566032,7.222972122374982,-1158.9624619880638,0.053953481484876914,-1158.908508506579,0.0
46.106929147598535,32.233121346190686,9.483327046568622,-1136.861390223571,0.03102398893547367,-1136.8303662346357,0.0
43.960799897763906,18.20112510236071,10.858469742873949,-1136.7585537998154,0.05494165851704951,-1136.7036121412984,0.0
54.99218761040204,20.00988696412028,7.482418358843457,-1128.9110089269313,0.04997529480266928,-1128.8610336321287,0.0
51.24689426715315,21.873369045136286,16.74968566262424,-1110.1882369835516,0.04571769433124239,-1110.1425192892204,0.0
49.411815887966156,25.769949998027002,6.532491398241589,-1107.6869714207214,0.038804887090450775,-1107.648166533631,0.0
47.78220352745314,13.369998889933012,7.567345144287775,-1090.5806868054349,0.07479432184193774,-1090.505892483593,0.0
52.79544216708162,38.001148274883434,14.691459332299079,-1075.787170227967,0.02631499429349987,-1075.7608552336735,0.0
49.45960649002769,26.983114313867286,18.614576456424984,-1054.1037292131496,0.03706021433879022,-1054.0666689988109,0.0
50.92148405608305,14.558644154857078,5.6695455948904545,-1025.45577067641,0.06868771496598318,-1025.387082961444,0.0
54.74954828307943,26.324830499675457,8.797087016637759,-1015.3138233079835,0.03798694924217379,-1015.2758363587413,0.0
48.83638732159635,20.322390041750182,5.748112223604987,-988.0918526580031,0.049206810712008116,-988.042645847291,0.0
45.15904328489437,18.555327736513448,11.541005312386334,-954.2425757978451,0.05389287724798227,-954.1886829205971,0.0
55.46968966409953,21.614406019514895,12.445659382220652,-947.7037039393635,0.046265439776468284,-947.6574384995871,0.0
47.318572078493176,36.95234897712236,15.073848491202146,-924.9085824644947,0.027061879087013165,-924.8815205854077,0.0
47.61239773315581,18.275955299773184,12.894383694150463,-924.3903148952376,0.054716702005306976,-924.3355981932323,0.0
45.56899903116467,32.59321796951053,16.08729454839186,-920.3534319659146,0.03068122947956395,-920.3227507364351,0.0
52.29661009286153,16.594833701623052,6.129668420931628,-917.4297895308845,0.06025971805322733,-917.3695298128313,0.0
53.634613239997584,31.464985185114614,16.854042163335635,-917.1184703500783,0.03178135931470509,-917.0866889907636,0.0
55.254752109047814,24.01369530890738,13.506531777060776,-873.3956950727091,0.041642903648780406,-873.3540521690603,0.0
51.957539176241326,30.995834782710364,8.871640094294223,-846.8654881688396,0.032262399351728546,-846.833225769488,0.0
53.8485345924314,23.847178595011137,14.730650177313464,-826.468205433573,0.041933681840635076,-826.4262717517323,0.0
54.66127854821753,19.345355500036014,9.4171836081568,-825.7699120142834,0.05169199397747632,-825.7182200203059,0.0
53.411166343006514,19.412270558781234,7.06096334989712,-815.117953849399,0.051513809112229025,-815.0664400402868,0.0
47.12799397573805,35.8681284533132,13.203987526122676,-814.2388855206608,0.02787990461508533,-814.2110056160457,0.0
51.857456686194006,16.565033247655354,10.4380165112031,-811.0897907436024,0.06036812513742113,-811.029422618465,0.0
46.47089806601705,17.887432630803435,6.961468451633087,-802.2878348143995,0.0559051721194426,-802.2319296422801,0.0
54.57623134172126,30.57012658500894,13.690916029760707,-771.0255013850452,0.032711673509732295,-770.9927897115355,2.82991309432e-312
50.94121388426195,32.62699814737313,16.823536213228746,-761.8092000062958,0.03064946384227849,-761.7785505424536,2.791289799321088e-308
51.34790649636465,15.290881852156469,7.386037723197229,-757.4347358745816,0.06539845181388085,-757.3693374227678,2.1999000645683003e-306
48.141408672361926,29.528152920620492,16.734463290242644,-746.4887072438245,0.033865985545667734,-746.4548412582789,1.208299339709279e-301
52.80689557156395,31.375531025073837,15.955832159421545,-740.4905251871281,0.03187197052380874,-740.4586532166044,4.78212814755845e-299
55.065775165236474,23.541128719300815,11.361722872412559,-736.7151471897679,0.04247884678444172,-736.6726683429835,2.0864836444475467e-297
52.901282834259554,20.083237440820287,12.442547548585454,-723.3132343591038,0.04979276886740605,-723.2634415902364,1.3223518079606112e-291
51.987568568744244,32.664769236141396,16.048745530945485,-720.7229373626818,0.030614023101487777,-720.6923233395803,1.858255544353944e-290
48.24711704503447,17.185986985001286,10.618014057952394,-709.1683589613135,0.058186940376059246,-709.1101720209375,1.7668167638768525e-285
52.11604577159584,22.77253742899134,14.238967246117967,-683.658062449327,0.04391254172347595,-683.6141499076035,2.0776298706667419e-274
45.60556128254025,31.32707611560851,12.624000735372023,-682.1041538496665,0.03192126824442951,-682.0722325814221,1.167123137342253e-273
50.003605985760224,17.403361616805896,6.173837063491409,-682.0450358092519,0.057460163272958165,-681.987575645979,1.9466092557300586e-273
48.62313758161647,31.280443313312862,16.360611525323097,-681.3834350140818,0.03196885638684037,-681.351466157695,2.886237493191776e-273
50.6670756634273,19.984759628968604,6.25817331059612,-680.7161483997804,0.05003812998333316,-680.6661102697971,5.504170197960995e-273
54.096524414224945,19.97761658944155,10.022849484648418,-677.0144354222319,0.05005602122369863,-676.9643794010083,1.4806303685421723e-271
45.927426843611485,30.278947896744164,10.714183480973531,-653.2662235823474,0.03302624659912731,-653.2331973357483,2.917259514235445e-261
53.33144400539352,32.45589689585568,13.083241996194358,-646.0393255907549,0.030811041925872362,-646.008514548829,3.9381506942747556e-258
50.89254578721507,27.326067501242303,15.882868521453258,-642.9475906491194,0.036595093675829415,-642.9109955554436,8.879574365438553e-257
49.73752961408747,29.3340478415447,16.16027531537989,-630.8827982597064,0.03409007871677832,-630.8487081809897,1.4460228452702369e-251
50.41816408900053,17.027829815698567,10.038491462666013,-626.2630703970027,0.0587273898566959,-626.204343007146,1.4526267111345002e-249
53.388145545684026,21.533476890071032,12.193928297239484,-619.3299511236914,0.046439318884963464,-619.2835118048065,1.4478823784259536e-246
46.67712385645126,27.443109826842605,14.840803599200903,-617.0002420621646,0.036439018985446096,-616.9638030431792,1.598912104471136e-245
54.24917434348029,23.191116407963968,11.762560139718756,-609.748878616244,0.04311995948830622,-609.7057586567557,2.0156937250322628e-242
46.842037252116796,19.306317634568636,10.98939870233394,-606.3352464463416,0.051796516504497216,-606.283449929837,6.1959138328042e-241
50.50960618339035,29.169073927447386,8.40744676144834,-591.437267543897,0.034282884759636624,-591.4029846591374,1.735993503009871e-234
54.19226410535679,23.08162453077611,11.4444582903312,-586.1648570466208,0.043324506845982186,-586.1215325397748,3.333875116009044e-232
45.71611987805166,29.91503432241113,12.46419362471364,-585.5123694331846,0.0334280077777093,-585.4789414254069,9.496326242410963e-232
49.15141289648682,25.903417391906927,15.141597295128516,-572.3931697683067,0.03860494485613441,-572.3545648234506,3.0513700639445555e-226
53.93761851173957,26.006802080009304,12.986973490253808,-569.348300090265,0.03845147884478545,-569.3098486114202,6.583555026790886e-225
47.958465571804,17.303908078597814,7.326305908351588,-567.3159263563466,0.05779041332500149,-567.2581359430216,5.318440880250719e-224
47.786860668816814,31.909759741551127,14.865875993525785,-561.3115986549486,0.03133837446910812,-561.2802602804795,1.8725318744046875e-221
46.61917078898166,26.519633876366257,14.179749334291438,-560.8670385065965,0.0377079112276576,-560.8293305953688,4.6877583402366195e-221
52.5350483341683,32.84939068668501,12.559887442555992,-557.7236981663344,0.03044196495265084,-557.6932562013818,6.771824246520952e-220
45.80407878837393,20.764197039712347,9.608852440031585,-555.0252835367136,0.04815982039119839,-554.9771237163224,1.0091636117848915e-218
51.936830856054385,24.38959023982859,14.04094911286862,-541.0413132182163,0.041001098836297135,-541.0003121193799,1.0970627562162017e-212
54.11419671385702,23.878217184280373,10.829809648754749,-530.1222534692873,0.04187917348613133,-530.0803742958012,5.9391759872461145e-208
46.45168455467161,19.68236697117642,9.847483310256896,-526.8892724624661,0.05080689743588444,-526.8384655650302,1.5345579424200164e-206
52.192916785451715,32.947924803615194,12.723846455064884,-522.1868529030863,0.030350925163282985,-522.1565019779231,1.6096867795224437e-204
53.60725778635761,26.559517658162843,12.968650734803644,-513.1381375259516,0.037651286174342796,-513.1004862397773,1.330689386951795e-200
48.79034282347604,29.85085042047926,15.18119928892265,-511.09823236949376,0.03349988311602497,-511.06473248637775,1.1335462570651686e-199
51.68241508404745,20.631229027637065,7.05953982582067,-510.01330028599534,0.048470209829013365,-509.9648300761663,3.8936468427834384e-199
53.381907913166756,20.56164387461272,9.599318365756005,-506.8568469943613,0.048634243745204205,-506.8082127506161,6.986551638963711e-198
46.729117338768184,31.18733290601363,13.142737186967127,-505.8504452248599,0.03206430004815119,-505.8183809248118,2.4543209722812186e-197
50.603999234312326,30.061736506981237,15.136805084711483,-500.2504413226899,0.033264878087390926,-500.2171764446025,4.7828099997269036e-195
51.130849937289454,20.077887645141185,6.879902422610622,-495.4801470482188,0.049806036256109756,-495.4303410119627,5.557235772956916e-193
46.72608740378209,23.74263919287289,12.830576659188104,-492.11500351793137,0.04211831683396772,-492.0728852010974,1.6173722407557162e-191
46.523180707966375,30.72909133618401,12.25097367839479,-489.467579038954,0.03254245265698708,-489.43503658629703,2.317069827420447e-190
53.1984032233692,27.584198721739924,9.909792493974724,-470.0026458253333,0.036252639059327484,-469.96639318627393,6.027401526370715e-182
47.992723171568926,21.91982157132224,12.4877676921485,-462.81712202598385,0.04562080930933774,-462.7715012166745,7.807142880061002e-179
50.0783223074422,17.282866734459144,8.530112790904449,-460.0880855707916,0.05786077132714142,-460.03022479946446,1.2480536148047274e-177
46.6608611896779,29.198747530170223,10.48219653006919,-446.55259579742267,0.034248044337063736,-446.5183477530856,8.68075519800759e-172
50.109964848696606,25.20659416602047,7.608298612147898,-434.19536166284126,0.03967215853969043,-434.15568950430156,1.9798725104383158e-166
51.14588997249263,33.044171147499,12.721093214266038,-434.08547035618005,0.030262523321777632,-434.0552078328583,4.1075515271619427e-166
50.142498149015005,18.37071902711645,7.097279365470044,-434.0694109333128,0.05443445074326873,-434.0149764825695,4.2824416987142e-166
52.72938640711644,29.24437973414305,13.135652133525074,-426.01672501628354,0.03419460453909002,-425.98253041174445,6.651349966053121e-163
48.534852749398716,18.034027485371208,8.074399632201876,-413.15087296072284,0.05545073061528697,-413.09542223010754,2.5219769457438633e-157
51.01133477449849,31.67832311601224,13.863335994663048,-412.1276166584978,0.0315673274856691,-412.0960493310121,9.351663756333119e-157
50.73763544060363,20.9013300705556,11.737746932940917,-407.39573464070594,0.04784384518230892,-407.34789079552365,7.72278218227794e-155
50.11419368850204,17.7893132297111,7.889631059808575,-403.92039837212263,0.05621352477676509,-403.8641848473459,2.499895509337484e-153
47.30697690202168,22.738322891996592,12.021250854005217,-397.459153503236,0.04397861727752924,-397.4151748859585,1.523507797746549e-150
46.40673026986356,22.307958333148605,9.598793456764412,-387.7623514890305,0.04482705163179571,-387.7175244373987,2.425831377210645e-146
50.18342478426959,19.28588192605691,10.3954236990684,-384.62220067528386,0.05185140113550694,-384.5703492741484,5.733017113287055e-145
50.82818594347898,31.96372289845067,13.255433030637512,-371.54305437700924,0.03128546706455372,-371.5117689099447,2.57979804436695e-139
47.690215481684604,26.805910848923023,13.402491664208545,-368.3744941758352,0.03730520502123422,-368.33718897081394,6.265666618390762e-138
47.82259339700604,22.29447482351906,11.877154051414426,-367.2265242374545,0.04485416265311943,-367.1816700748014,2.4474162995399014e-137
51.041665505124946,18.79471591501302,8.070246596066424,-355.1212990978903,0.0532064440091489,-355.06809265388114,3.2935509767383654e-132
52.332014005049,22.987833534891127,11.533405779861447,-340.8876107998099,0.04350127203079801,-340.8441095277791,4.905399550523254e-126
46.67207122405989,27.22876452170362,11.818514112437589,-340.10984321595294,0.03672586757298208,-340.07311734838,1.5276980333059445e-125
51.93665455368116,22.496265058238503,11.609511397513279,-339.97008249222483,0.04445182333205945,-339.9256306688928,2.206439909231271e-125
48.70654040165121,32.03706651411848,12.270462657551814,-338.9953013330476,0.031213844112703264,-338.9640874889349,4.2239014848977354e-125
50.61140996183361,28.922815550846316,9.19782583660197,-333.9855786486987,0.03457478053068519,-333.951003868168,4.536032999559819e-123
51.409757953580694,29.87352889871397,13.252866996973312,-327.55336990824554,0.03347445169234924,-327.5198954565532,2.750164386425785e-120
47.682784260526695,21.13136781364688,10.60932663822359,-326.98226769113035,0.0473230132956272,-326.9349446778347,7.457171345884619e-120
48.67061102185765,26.959647083137323,8.56096081365483,-325.87283014730156,0.03709247368543924,-325.8357376736161,1.8839850196383637e-119
48.040320356377734,31.013706278821356,11.873754762133299,-318.2433299858919,0.03224380830235953,-318.2110861775895,2.8600254989933204e-116
51.218183639929194,19.335993685958606,8.413262955105765,-318.20449202846567,0.05171702143894363,-318.1527750070267,5.716157553955441e-116
52.04218432078188,29.750803129191038,11.05647043145001,-315.28244392875996,0.033612537976119884,-315.24883139078383,5.592717417289378e-115
52.77773390345138,23.322873868233824,10.44699756802434,-311.1590207205958,0.042876362735126655,-311.11614435786066,3.265948467371831e-113
49.91240427738936,20.28097490112777,10.581712178079993,-304.3691302551202,0.04930729439167112,-304.3198229607285,2.803722162260713e-110
51.77691306942693,30.25778877458436,11.392538688785717,-304.08154300699596,0.033049341690162444,-304.0484936653058,6.406188442715688e-110
50.591017479788206,20.707289397676785,7.572412177851322,-295.71830754803284,0.04829217290565288,-295.6700153751272,1.5386936236947007e-106
50.38880054139748,21.131847861849934,11.04299297794641,-290.0916944748172,0.04732193826765784,-290.04437253654953,4.2035736894284347e-104
48.56229296448319,21.41960794264996,7.728237419051605,-287.4591914269186,0.0466861953158739,-287.4125052316027,6.121990257756398e-103
51.30173145345971,21.605171436978853,10.986102269073786,-287.39178315208636,0.04628521476522171,-287.3454979373211,1.158918869144725e-102
51.28735977998187,19.9115030010126,8.443866356303618,-286.3823608067586,0.05022222581334743,-286.33213858094524,2.198626182215008e-102
49.91150871039926,30.028450983485534,13.322088997764684,-284.15322752747454,0.033301751080998504,-284.11992577639353,1.6258926579799645e-101
50.57589517654068,19.750192316116138,9.620490823025202,-280.00326569335476,0.05063241835797219,-279.9526332749968,9.2725467579014e-100
52.58966525161859,24.150896817144417,10.87123205993125,-279.6352055893193,0.041406329858943894,-279.59379925946035,2.188123543773522e-99
50.25734575821674,26.270127509323636,13.159582973046607,-275.540758496436,0.038066050484341425,-275.50269244595165,7.734380648252105e-98
48.15148476156743,30.192254358408988,12.14796245830094,-271.055298655641,0.03312107761577218,-271.02217757802526,6.691536150222698e-96
51.01489973137211,23.026187095206435,7.948711511735546,-266.52582739097653,0.04342881415256888,-266.482398576824,6.07913178260421e-94
51.71727407209161,21.004205244856006,9.728845634544687,-266.1251403738202,0.0476095138255661,-266.0775308599946,1.4698673588944e-93
50.56141252663669,19.692911673958847,9.258445571013887,-263.98544972289875,0.050779692538933274,-263.9346700303598,8.195504375644418e-93
48.616306032885134,24.709792669804166,12.458185916154846,-261.13775178672927,0.040469785131868746,-261.0972820015974,1.3118061202118995e-91
51.84650997018559,27.751670620160414,9.858977928133877,-260.03758656505124,0.036033866706155784,-260.0015526983451,4.868093442326216e-91
49.107362512852944,24.26629435181153,12.427061732156263,-259.6593756418972,0.041209423470351496,-259.61816621842684,8.807760368433408e-91
51.84320709262992,23.932622222294782,11.587603563206464,-256.81525619883297,0.041783971297070635,-256.7734722275359,9.319453161991142e-90
47.29772667075437,24.596875998035397,9.230626878743704,-254.91524202526102,0.040655569434096914,-254.87458645582691,6.636333923358338e-89
47.43007990462644,25.469075515170072,11.701634153030929,-247.9045787165387,0.039263301858144514,-247.86531541468057,6.278819483584877e-86
51.707422346458785,24.324087206627336,11.766678024231672,-247.4633740065462,0.04111151187319951,-247.422262494673,1.571106044014689e-85
48.90403204795511,29.126077418939378,9.790093280268113,-247.1103697489612,0.034333493852136264,-247.07603625510907,2.2714993988599967e-85
49.13552233695147,23.689700533553033,12.102419984749307,-247.02784815243848,0.04221243736634175,-246.98563571507214,2.7285085360671763e-85
47.39459181819452,27.94967863158484,10.913525774372237,-245.65169941316142,0.03577858669437219,-245.61592082646706,6.907065046751738e-85
48.8721178849565,27.93716670571105,12.991007185572354,-245.29971222138929,0.03579461047478287,-245.2639176109145,1.3093417316419093e-84
47.445911468185784,24.068205923217963,11.181375380949325,-242.44996113917026,0.041548589171547946,-242.4084125499987,1.3779177798652017e-83
49.75061363854578,30.837519370948364,12.152528783497527,-237.28462660988538,0.03242802989341897,-237.25219857999195,2.248769853827368e-81
48.474961766814964,28.300438044810708,12.692598771665569,-235.67040564418622,0.035335142106868,-235.63507050207934,1.3205491114132098e-80
51.042883925947265,27.975045517111017,12.724394321977572,-234.28257129952152,0.035746143804782984,-234.24682515571675,5.405349638360886e-80
50.114829325388854,19.984959035523076,8.303191436997597,-227.1785620366138,0.050037630711301906,-227.1285244059025,5.164592563280715e-77
47.63260581986688,22.896177061699774,10.442872212848616,-219.97269429616648,0.04367541346772594,-219.92901888269876,6.821344041902634e-74
47.58411172990421,22.71715548019641,10.162177462640157,-219.28343895734454,0.044019595713545474,-219.239419361631,1.999598227957038e-73
48.043987724699655,24.07822414204973,11.52444499810504,-218.29959870550627,0.041531302063660916,-218.2580674034426,4.79634070896983e-73
49.37263340174719,21.865933924736645,7.892212829796078,-216.32048470055233,0.04573323981687848,-216.27475146073544,2.8190129784097377e-72
51.97649942099163,24.554169918930672,9.302570809969332,-213.88288779561762,0.040726280029080686,-213.84216151558854,3.0219966239176517e-71
49.021141362542906,30.21245493537116,11.568731613015625,-208.34551447424806,0.03309893228270081,-208.31241554196535,6.948215951031179e-69
48.23398256884715,29.216959412926705,11.252252126846091,-206.72258302181208,0.03422669641514995,-206.68835632539694,4.117247163357808e-68
51.866235092206246,25.626945323167337,11.471168584732549,-205.19088557806157,0.03902142793023316,-205.15186415013133,1.8966981116643492e-67
47.69837822234734,27.19718647902969,10.206428317193913,-204.29192467575714,0.03676850915336581,-204.25515616660377,5.285788859019033e-67
47.43375927807972,24.08026745033376,10.313738739869555,-202.40610579893232,0.041527777964365575,-202.36457802096794,2.7961457583789537e-66
48.10653857452613,21.738749464177417,8.838112271218106,-201.48402830301865,0.04600080614792804,-201.43802749687072,8.365330548785913e-66
49.63987715625682,25.184866212831867,8.40489297713847,-201.1771551139989,0.03970638523743648,-201.13744872876148,1.384300707915229e-65
52.060817665272715,24.33070880792528,10.545847765410981,-199.9984241937679,0.041100323377108866,-199.95732387039078,3.3232175129846414e-65
50.53059620797141,25.34573556073392,8.552742260181434,-199.87891925857699,0.03945436886626476,-199.8394648897107,5.299266737898572e-65
47.795437710528674,27.813754001199044,11.269756665696066,-197.77671623273966,0.03595343512266953,-197.74076279761698,2.5281412542206383e-64
50.98348715667622,21.292761868482526,8.548647255560676,-195.56865242471528,0.046964316145393835,-195.5216881085699,2.2303597311548407e-63
50.35046982197701,25.36726539553744,8.537751956351316,-195.40918181284258,0.039420882953190454,-195.3697609298894,4.280784891190078e-63
50.60759312216793,29.461214485834095,12.107718378473578,-195.18357009657623,0.033942932002373236,-195.14962716457387,5.104122521787208e-63
51.23650512744876,24.669327534332336,8.740337551809121,-194.38352652670503,0.04053616778196725,-194.34299035892306,8.977183548087639e-63
51.26189193498274,24.85572155269582,11.683040614975031,-190.52552722284815,0.040232185490167,-190.485295037358,2.9373740105927704e-61
